machine,status,anchor,k0,meta_a,meta_b,kmin,nrules,qh,score
1RB0RC_0RC0LC_1LD0RB_1LD1RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC0LD_0RD0RB_1LD1RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC0LD_1LD0RB_1LD1RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC0LD_1LD1RC_0LA1LB,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC0LD_1RD1RA_1LB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC1LA_1LD0RB_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC1LD_1LB1RC_0LA0LB,undecided,0,0,0,0,0,0,?,0
1RB0RC_0RC1RD_0LC1LA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA---_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA---_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA---_1LC1RD_0RC0RD,irules,199715,631,1,2,1,0,T,3
1RB0RC_1LA---_1LC1RD_1LC0RD,irules,199812,446,1,1,1,0,T,3
1RB0RC_1LA---_1RC1LD_0LC0LD,irules,199715,631,1,2,1,0,T,3
1RB0RC_1LA---_1RC1LD_1RC0LD,irules,199812,446,1,1,1,0,T,3
1RB0RC_1LA0LA_0RB1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA0LD_0RC1LB_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA0LD_1RC1LB_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA0LD_1RC1LB_0LC0LD,irules,199713,631,1,2,1,0,T,6
1RB0RC_1LA0LD_1RC1LB_1RC0LD,irules,199808,446,1,1,1,0,T,6
1RB0RC_1LA0LD_1RC1LD_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA0RA_0LD1RC_1LD1LB,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA0RD_0LC0RB_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA0RD_0LC0RB_1LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1LC_1LB0RD_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1LC_1LB0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1LD_0LB1RC_1LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1LD_0LD1RC_1LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1LD_0RC1LA_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1LD_1RC0LB_0LC0LD,irules,199359,445,1,1,1,0,T,6
1RB0RC_1LA1LD_1RC1LB_0LC0LD,irules,199359,445,1,1,2,0,T,6
1RB0RC_1LA1RC_0LD0RB_1RB1LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1RD_0LC1LA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LA1RD_1LC0RB_0RC0RD,irules,199364,445,1,1,2,0,T,6
1RB0RC_1LA1RD_1RB1LC_0LC0RB,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1LA_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1LA_0LD0LC_1RD1LC,irules,199084,630,1,2,1,0,T,6
1RB0RC_1LB1LA_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1LA_1LC1RD_0RC0RD,irules,199085,630,1,2,1,0,T,6
1RB0RC_1LB1LA_1LC1RD_1LC0RD,irules,199813,446,1,1,1,0,T,6
1RB0RC_1LB1LA_1RC1LD_0LC0LD,irules,199718,631,1,2,1,0,T,6
1RB0RC_1LB1LA_1RC1LD_1RC0LD,irules,199815,446,1,1,1,0,T,6
1RB0RC_1LB1LA_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1LA_1RD0LC_1RD1LC,irules,199812,446,1,1,1,0,T,6
1RB0RC_1LB1LC_0RD0RC_1LD1RA,irules,199083,630,1,2,1,0,T,3
1RB0RC_1LB1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0RB0RD_0RC0LB,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0RD0LB_0RB0RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0RD0LB_0RB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0RD0LB_1LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0RD0LD_1LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_0RD0RC_1LD1RA,irules,199081,630,1,2,1,0,T,3
1RB0RC_1LB1RA_0RD0RC_1LD1RC,irules,199081,630,1,2,1,0,T,4
1RB0RC_1LB1RA_1LB0RD_0RC0LB,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_1LB0RD_0RC0LC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_1LC1RD_0RC0RD,irules,199714,631,1,2,1,0,T,4
1RB0RC_1LB1RA_1LC1RD_1LC0RD,irules,199809,446,1,1,1,0,T,4
1RB0RC_1LB1RA_1LD0RC_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_1LD0RC_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RA_1LD0RC_1LD1RA,irules,199809,446,1,1,1,0,T,3
1RB0RC_1LB1RA_1LD0RC_1LD1RC,irules,199809,446,1,1,1,0,T,4
1RB0RC_1LB1RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RC_0RD0LB_0RB0RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LB1RC_0RD0RC_1LD1RA,irules,199081,630,1,2,1,0,T,3
1RB0RC_1LB1RC_1LD0RC_1LD1RA,irules,199809,446,1,1,1,0,T,3
1RB0RC_1LC0RB_0LC0RD_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RB_0LC1RD_0RB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RB_0LD1LA_0LD1RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RB_1LD1LA_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RB_1LD1LA_0LC1RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RB_1LD1LA_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RB_1LD1RA_1LD1RB,irules,199809,446,1,1,2,0,T,4
1RB0RC_1LC0RD_0LC1RD_0RB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RD_1LA0LC_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RD_1LA0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RD_1LA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC0RD_1LA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1LA_0LB1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1LA_0LB1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1LA_0LC1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1LA_1RD1LB_0LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1RA_1RD1LB_0LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1RD_0LB1LA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1RD_0LB1LA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1RD_0LC1LA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1RD_0LC1LA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RC_1LC1RD_1LA0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC---_0RD0RC_1LD1RA,irules,199713,631,1,2,1,0,T,2
1RB0RC_1RC---_1LD0RC_1LD1RA,irules,199810,446,1,1,1,0,T,2
1RB0RC_1RC0LB_1LD1RD_1LA0LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC0LD_1LD0LA_0RB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC0RB_1LA0LD_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC1LA_1LD0RC_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC1LB_0LB1RD_0LA0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC1LB_1LD0RA_0LD1RA,undecided,0,0,0,0,0,0,?,0
1RB0RC_1RC1RD_0LC1LA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB0LC_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1LC_0RC1RA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1LC_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1RC_1LB1RD_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1RC_1LC1RA_0RC0RD,irules,199083,630,1,2,1,0,T,3
1RB0RD_0LB1RC_1LC1RA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1RC_1LC1RA_1LC0RD,irules,199811,446,1,1,1,0,T,3
1RB0RD_0LB1RC_1LD0RC_0LB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1RC_1LD0RC_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1RC_1LD0RC_1LB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LB1RC_1RD1LA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC---_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC0RB_1LA1LC_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC0RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC1RA_0LC1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC1RA_1LB1RC_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC1RA_1LB1RC_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC1RA_1LB1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC1RA_1LB1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0LC1RD_1RB1LC_0LA0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC---_1LC1RA_0RC0RD,irules,199712,631,1,2,1,0,T,2
1RB0RD_0RC---_1LC1RA_1LC0RD,irules,199807,446,1,1,1,0,T,2
1RB0RD_0RC0LD_1LD1RC_0LA1LB,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC0RA_1LC1RA_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC0RA_1LC1RB_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC0RD_1LC1RA_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1LA_1LD0RB_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1LB_1LA1RD_1RC0LB,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1LD_1LB1RC_0LA0LB,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1RA_0RD1RB_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1RA_1LB0LC_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1RB_1LD0RB_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1RB_1LD0RC_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1RC_1LD0RB_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_0RC1RC_1LD0RC_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LB0LC_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LB0RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LB1LC_1RC0RA_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LB1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LB1RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LB1RC_1LD0RC_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC---_1LC1RA_0RC0RD,irules,199081,630,1,2,1,0,T,2
1RB0RD_1LC---_1LC1RA_1LC0RD,irules,199809,446,1,1,1,0,T,2
1RB0RD_1LC0LA_0LB1RA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LA_1LA0LC_1RD0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LB_0RB1RA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LB_1LD0LB_1RD0RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LC_1LD0LB_1RD0RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LC_1RA1LB_0RA0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LC_1RA1LB_0RC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0LD_0RB0LB_1RD0RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RA_1LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RD_0LA0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RD_0LA1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RD_0RB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RD_1LA0LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RD_1LA1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_0LC1RD_1LC1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RB_1LD1RA_1LD1RB,irules,199809,446,1,1,2,0,T,4
1RB0RD_1LC0RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_0LB1RA_1LB0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1LA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1LA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1LB1RA_0RB0LB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1LC1RA_0RB0LB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1LC1RA_0RB0LC,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1RA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC0RD_1RA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1LA_0LC1RD_0LA0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1LA_0LC1RD_0RB0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1LA_0LC1RD_0RB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1LA_0LC1RD_1LC0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RA_0LC1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RA_0RB0LC_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RB_0LB1RA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RB_0LB1RA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RD_0LB1RA_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RD_0LB1RA_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RD_0LC1RB_1LA0RB,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RD_0RB0LC_1RB1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1LC1RD_1LA0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB0RD_1RC---_1LC1RA_0RC0RD,irules,199082,630,1,2,1,0,T,2
1RB0RD_1RC---_1LC1RA_1LC0RD,irules,199810,446,1,1,1,0,T,2
1RB0RD_1RC---_1RD1LC_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1RC1LB_0LB1RD_0LA0RC,undecided,0,0,0,0,0,0,?,0
1RB0RD_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB0RD_1RC1RC_1LD0RC_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB0RD_1RC1RD_1LA0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0LC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0LC_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0LC_1LC1RD_0RB0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0LC_1LC1RD_0RC0RD,irules,199717,631,1,2,1,0,T,5
1RB1LA_0LA0LC_1LC1RD_1LC0RD,irules,199814,446,1,1,1,0,T,5
1RB1LA_0LA0LC_1RC1LD_0LC0LD,irules,199717,631,1,2,1,0,T,5
1RB1LA_0LA0LC_1RC1LD_1RC0LD,irules,199814,446,1,1,1,0,T,5
1RB1LA_0LA0RC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0RC_0LD0RB_1LD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0RC_0LD0RB_1LD1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0RC_0LD0RB_1LD1RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0RC_0LD1RB_1RC1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0RC_0RD0RC_1LD1RB,irules,199082,630,1,2,1,0,T,4
1RB1LA_0LA0RC_0RD0RC_1LD1RC,irules,199082,630,1,2,1,0,T,5
1RB1LA_0LA0RC_1LC1RD_0RC0RD,irules,199715,631,1,2,1,0,T,5
1RB1LA_0LA0RC_1LC1RD_1LC0RD,irules,199810,446,1,1,1,0,T,5
1RB1LA_0LA0RC_1LD0RC_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA0RC_1LD0RC_1LD1RB,irules,199810,446,1,1,1,0,T,4
1RB1LA_0LA0RC_1LD0RC_1LD1RC,irules,199810,446,1,1,1,0,T,5
1RB1LA_0LA1LC_0LC1RD_0RD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_0LD0LC_1RD0LB,irules,199357,445,1,1,1,0,T,4
1RB1LA_0LA1LC_0LD0LC_1RD1LB,irules,199357,445,1,1,3,0,T,4
1RB1LA_0LA1LC_0LD0LC_1RD1LC,irules,199083,630,1,2,1,0,T,5
1RB1LA_0LA1LC_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_1LC1RD_0RC0RD,irules,199084,630,1,2,1,0,T,5
1RB1LA_0LA1LC_1LC1RD_1LC0RD,irules,199812,446,1,1,1,0,T,5
1RB1LA_0LA1LC_1RC1LD_0LC0LD,irules,199717,631,1,2,1,0,T,5
1RB1LA_0LA1LC_1RC1LD_1RC0LD,irules,199814,446,1,1,1,0,T,5
1RB1LA_0LA1LC_1RD0LC_0RD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_1RD0LC_0RD1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_1RD0LC_0RD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1LC_1RD0LC_1RD1LC,irules,199811,446,1,1,1,0,T,5
1RB1LA_0LA1RC_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0LC_1RD1LC,irules,199085,630,1,2,1,0,T,5
1RB1LA_0LA1RC_0LD0RB_---0RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_---1LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_---1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_---1RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_0LA0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_0RA1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_0RB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_0RB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1LA1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1LB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RA1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RB1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RB_1RC1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0LD0RC_1LD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LA---,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LB---,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LD1LB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LD1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB0LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB0LB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB0LC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB0LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB0RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB1LB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LC0LB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LC1LB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LC1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LD0LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1LD1LB,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RB_1RA---,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_0RD0RC_1LD0RB,irules,199362,445,1,1,2,0,T,4
1RB1LA_0LA1RC_0RD0RC_1LD1RB,irules,199362,445,1,1,1,0,T,4
1RB1LA_0LA1RC_0RD0RC_1LD1RC,irules,199716,631,1,2,1,0,T,5
1RB1LA_0LA1RC_1LC1RD_0RC0RD,irules,199085,630,1,2,1,0,T,5
1RB1LA_0LA1RC_1LC1RD_1LC0RD,irules,199813,446,1,1,1,0,T,5
1RB1LA_0LA1RC_1LD0RB_---1LA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_---1LC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_---1RA,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_---1RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_0LB0RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_0RA1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_1LA1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_1RA1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_1RA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RB_1RB1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RC_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1LD0RC_1LD1RC,irules,199813,446,1,1,1,0,T,5
1RB1LA_0LA1RC_1RB0LD_0RC1LD,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1RD0RB_0LA---,undecided,0,0,0,0,0,0,?,0
1RB1LA_0LA1RC_1RD0RB_0LC---,undecided,0,0,0,0,0,0,?,0
